LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2019-05-28 09:12:54,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-45,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:54,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-39,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:54,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-37,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:54,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-45,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:54,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-43,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:54,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:55,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:55,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-39,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:55,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-39,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:56,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:56,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-45,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:57,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-43,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:57,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:57,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:57,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:57,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-75,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:58,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:59,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-37,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:13:00,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,0,WPA2,0.000000,0.000000,0.000,0.000
